rv	tajimas_d	bgc_related	gene_length	length_cat
Rv2953	-1.86625389069	True	1257	middle_50_percentile
Rv2953	-1.86625389069	True	1257	all
Rv3010c	-1.54867789493	False	1032	middle_50_percentile
Rv3010c	-1.54867789493	False	1032	all
Rv1310	-1.56343873778	False	1461	all
Rv1849	-0.981742877679	False	315	all
Rv1850	-1.5155105063	False	1734	all
Rv1848	-1.10880791571	False	303	all
Rv2388c	-1.54240540647	True	1128	middle_50_percentile
Rv2388c	-1.54240540647	True	1128	all
Rv1852	-1.3288324864	False	675	middle_50_percentile
Rv1852	-1.3288324864	False	675	all
Rv0524	-2.05649799487	False	1389	all
Rv0512	-0.295267746061	False	990	middle_50_percentile
Rv0512	-0.295267746061	False	990	all
Rv2993c	-1.43264897719	False	720	middle_50_percentile
Rv2993c	-1.43264897719	False	720	all
Rv0509	-1.87457661265	False	1407	all
Rv1883c	-1.54665323175	False	462	all
Rv0511	-1.81695646254	False	1698	all
Rv2678c	-1.13082187736	False	1074	middle_50_percentile
Rv2678c	-1.13082187736	False	1074	all
Rv1485	-1.69257594584	False	1035	middle_50_percentile
Rv1485	-1.69257594584	False	1035	all
Rv3837c	-1.0107977758	True	699	middle_50_percentile
Rv3837c	-1.0107977758	True	699	all
Rv2677c	-1.90411430863	False	1359	all
Rv2033c	-1.61858318601	True	843	middle_50_percentile
Rv2033c	-1.61858318601	True	843	all
Rv3591c	-1.48959673966	False	774	middle_50_percentile
Rv3591c	-1.48959673966	False	774	all
Rv2435c	-1.74198846958	False	2193	all
Rv2881c	-0.629685826937	False	921	middle_50_percentile
Rv2881c	-0.629685826937	False	921	all
Rv3899c	-2.11452307983	False	1233	middle_50_percentile
Rv3899c	-2.11452307983	False	1233	all
Rv1176c	-1.40887564037	False	570	middle_50_percentile
Rv1176c	-1.40887564037	False	570	all
Rv1073	-1.72862191193	False	852	middle_50_percentile
Rv1073	-1.72862191193	False	852	all
Rv0338c	-1.6139221427	False	2649	all
Rv2533c	-1.63046345541	False	471	all
Rv2219A	-1.16855135145	False	423	all
Rv0472c	-0.088581574868	False	705	middle_50_percentile
Rv0472c	-0.088581574868	False	705	all
Rv0314c	-1.38446274798	False	663	middle_50_percentile
Rv0314c	-1.38446274798	False	663	all
Rv3871	-1.47758615379	False	1776	all
Rv0960	-1.08147995865	False	384	all
Rv2841c	-0.848199249887	False	1044	middle_50_percentile
Rv2841c	-0.848199249887	False	1044	all
Rv1902c	-2.13392033821	False	1269	all
Rv3551	-1.60112181216	False	879	middle_50_percentile
Rv3551	-1.60112181216	False	879	all
Rv3553	-1.55074726003	False	1068	middle_50_percentile
Rv3553	-1.55074726003	False	1068	all
Rv3552	-1.39937139456	False	753	middle_50_percentile
Rv3552	-1.39937139456	False	753	all
Rv2464c	-1.61976719545	False	807	middle_50_percentile
Rv2464c	-1.61976719545	False	807	all
Rv3825c	-2.32511168794	True	6381	all
Rv1180	-1.62679818215	False	1467	all
Rv2946c	-2.50672495597	True	4851	all
Rv0405	-2.23207311807	True	4209	all
Rv2906c	-1.37572982651	False	693	middle_50_percentile
Rv2906c	-1.37572982651	False	693	all
Rv1181	-1.85567248396	False	4749	all
Rv3181c	-1.63783296997	False	453	all
Rv1662	-2.34298030041	True	4809	all
Rv1664	-2.17418930157	True	3054	all
Rv1457c	-1.26922367427	False	786	middle_50_percentile
Rv1457c	-1.26922367427	False	786	all
Rv0327c	-2.08760833578	False	1350	all
Rv0551c	-1.81570717208	False	1716	all
Rv2590	-2.30664969938	True	3507	all
Rv0214	-2.0011963412	False	1614	all
Rv0166	-1.40628186272	False	1665	all
Rv1206	-1.37896585601	False	1794	all
Rv0119	-2.18196222143	False	1578	all
Rv1750c	-1.87291919198	False	1599	all
Rv0270	-1.28726572056	False	1683	all
Rv3561	-1.92791628629	False	1524	all
Rv2960c	-1.25245422866	True	249	all
Rv1295	-1.39627969178	False	1083	middle_50_percentile
Rv1295	-1.39627969178	False	1083	all
Rv0486	-1.19624991907	False	1443	all
Rv1170	-1.83574767269	False	912	middle_50_percentile
Rv1170	-1.83574767269	False	912	all
Rv2130c	-1.09099066368	False	1245	middle_50_percentile
Rv2130c	-1.09099066368	False	1245	all
Rv0819	-1.38989985351	False	948	middle_50_percentile
Rv0819	-1.38989985351	False	948	all
Rv0198c	-2.14617719561	False	1992	all
Rv2481c	-1.20146603005	False	324	all
Rv1119c	-1.08147996858	False	150	all
Rv3902c	-1.53838429888	False	531	all
Rv3566A	-1.42788445871	False	267	all
Rv0862c	-1.49019369095	False	2271	all
Rv1210	-1.27489218011	False	615	middle_50_percentile
Rv1210	-1.27489218011	False	615	all
Rv2828A	-0.365920401432	False	270	all
Rv2448c	-1.85896364806	False	2631	all
Rv1644	-1.72601293924	False	783	middle_50_percentile
Rv1644	-1.72601293924	False	783	all
Rv1140	-1.7352252214	False	849	middle_50_percentile
Rv1140	-1.7352252214	False	849	all
Rv2551c	-0.510194391021	False	420	all
Rv1262c	-1.63046351107	False	435	all
Rv3143	-0.792913864593	False	402	all
Rv2152c	-0.965699830996	False	1485	all
Rv2624c	-1.6490351655	False	819	middle_50_percentile
Rv2624c	-1.6490351655	False	819	all
Rv2493	-1.52600887283	False	222	all
Rv2530A	-1.08147996858	False	225	all
Rv1982A	-1.26922367427	False	261	all
Rv2104c	-0.988787089256	False	255	all
Rv1740	-0.68806013082	False	213	all
Rv2467	-2.10889960656	False	2586	all
Rv0748	-1.87193123366	False	258	all
Rv3291c	-1.25239207917	False	453	all
Rv1374c	-1.53699059219	True	459	all
Rv3857c	-1.08156415764	False	198	all
Rv1151c	-1.41360735008	False	714	middle_50_percentile
Rv1151c	-1.41360735008	False	714	all
Rv3618	-0.328526583354	False	1188	middle_50_percentile
Rv3618	-0.328526583354	False	1188	all
Rv3656c	-1.25223075795	False	207	all
Rv1120c	-0.974885020906	False	495	all
Rv0356c	-1.40301811008	False	645	middle_50_percentile
Rv0356c	-1.40301811008	False	645	all
Rv2055c	-0.792913864593	True	267	all
Rv0055	-0.76132485907	False	255	all
Rv1265	-1.40414411686	False	681	middle_50_percentile
Rv1265	-1.40414411686	False	681	all
Rv0494	-1.49298325142	False	729	middle_50_percentile
Rv0494	-1.49298325142	False	729	all
Rv0762c	-1.5506787047	False	546	middle_50_percentile
Rv0762c	-1.5506787047	False	546	all
Rv2277c	-1.07042886443	True	906	middle_50_percentile
Rv2277c	-1.07042886443	True	906	all
Rv2517c	-1.07428666815	False	252	all
Rv1276c	-1.27489155763	False	477	all
Rv2362c	-1.42808649372	True	798	middle_50_percentile
Rv2362c	-1.42808649372	True	798	all
Rv2973c	-2.01470075443	False	2214	all
Rv3373	-1.95867567593	False	642	middle_50_percentile
Rv3373	-1.95867567593	False	642	all
Rv3516	-1.72231686542	False	792	middle_50_percentile
Rv3516	-1.72231686542	False	792	all
Rv2243	-1.53008692964	False	909	middle_50_percentile
Rv2243	-1.53008692964	False	909	all
Rv2486	-1.64506113078	False	771	middle_50_percentile
Rv2486	-1.64506113078	False	771	all
Rv2679	-1.49689150137	False	831	middle_50_percentile
Rv2679	-1.49689150137	False	831	all
Rv2831	-0.586805145073	False	750	middle_50_percentile
Rv2831	-0.586805145073	False	750	all
Rv3039c	-1.43261121446	False	765	middle_50_percentile
Rv3039c	-1.43261121446	False	765	all
Rv1142c	-1.90860913503	False	807	middle_50_percentile
Rv1142c	-1.90860913503	False	807	all
Rv1141c	-1.65607023084	False	807	middle_50_percentile
Rv1141c	-1.65607023084	False	807	all
Rv1472	-2.00706859156	False	858	middle_50_percentile
Rv1472	-2.00706859156	False	858	all
Rv1935c	-1.6509173965	False	957	middle_50_percentile
Rv1935c	-1.6509173965	False	957	all
Rv3090	-1.59035983299	False	888	middle_50_percentile
Rv3090	-1.59035983299	False	888	all
Rv3091	-1.9165054275	False	1692	all
Rv1907c	-1.86632840832	False	648	middle_50_percentile
Rv1907c	-1.86632840832	False	648	all
Rv3095	-1.40890866479	False	477	all
Rv3096	-1.72207027519	False	1140	middle_50_percentile
Rv3096	-1.72207027519	False	1140	all
Rv0429c	-1.71217976805	False	594	middle_50_percentile
Rv0429c	-1.71217976805	False	594	all
Rv2861c	-1.24091041347	False	858	middle_50_percentile
Rv2861c	-1.24091041347	False	858	all
Rv0734	-0.32944681198	False	801	middle_50_percentile
Rv0734	-0.32944681198	False	801	all
Rv2413c	-1.97433126894	False	951	middle_50_percentile
Rv2413c	-1.97433126894	False	951	all
Rv2939	-1.8752733357	True	1269	all
Rv1528c	-1.28057055433	True	498	all
Rv3170	-1.74106089272	False	1347	all
Rv3781	-1.54654920743	False	822	middle_50_percentile
Rv3781	-1.54654920743	False	822	all
Rv3824c	-1.91033703088	True	1536	all
Rv1182	-1.48226835494	False	1419	all
Rv3820c	-0.962642837873	True	1407	all
Rv2730	-1.28057055433	False	477	all
Rv3283	-0.940726873817	False	894	middle_50_percentile
Rv3283	-0.940726873817	False	894	all
Rv0629c	-1.26053335959	False	1728	all
Rv2291	-1.77663392894	False	855	middle_50_percentile
Rv2291	-1.77663392894	False	855	all
Rv2541	-1.08181734097	False	408	all
Rv2127	-1.07810771297	False	1470	all
Rv2542	-1.44919435935	False	1212	middle_50_percentile
Rv2542	-1.44919435935	False	1212	all
Rv1941	-1.8066495035	False	771	middle_50_percentile
Rv1941	-1.8066495035	False	771	all
Rv1947	-0.780121165605	False	402	all
Rv0236c	-1.3842694327	False	4203	all
Rv2169c	-1.0528421354	False	405	all
Rv2673	-1.70894963133	False	1302	all
Rv3805c	-1.29155452291	True	1884	all
Rv0557	-1.21649247958	False	1137	middle_50_percentile
Rv0557	-1.21649247958	False	1137	all
Rv1017c	-1.26354533066	False	981	middle_50_percentile
Rv1017c	-1.26354533066	False	981	all
Rv1811	-1.40286128739	False	705	middle_50_percentile
Rv1811	-1.40286128739	False	705	all
Rv0362	-2.11594088357	False	1383	all
Rv3718c	-0.750831625401	False	444	all
Rv1728c	-1.48144884547	False	771	middle_50_percentile
Rv1728c	-1.48144884547	False	771	all
Rv1186c	-1.27040306749	False	1617	all
Rv2587c	-2.19581282269	True	1722	all
Rv1440	-0.792913864593	False	234	all
Rv2586c	-2.02489843911	True	1329	all
Rv2765	-1.78664905085	False	738	middle_50_percentile
Rv2765	-1.78664905085	False	738	all
Rv1477	-1.50149936685	False	1419	all
Rv3221A	-1.25791602283	False	306	all
Rv1985c	-1.18325623613	False	912	middle_50_percentile
Rv1985c	-1.18325623613	False	912	all
Rv1490	-1.5186402402	False	1308	all
Rv3002c	-1.07428667316	False	507	all
Rv1496	-1.40886736164	False	1005	middle_50_percentile
Rv1496	-1.40886736164	False	1005	all
Rv1261c	-1.18201006296	False	450	all
Rv2210c	-1.53827587621	False	1107	middle_50_percentile
Rv2210c	-1.53827587621	False	1107	all
Rv0942	-0.792978664784	False	279	all
Rv1820	-1.58727816248	False	1644	all
Rv1499	-1.42312816691	False	399	all
Rv1559	-1.68903657344	False	1290	all
Rv3001c	-1.26922367427	False	1002	middle_50_percentile
Rv3001c	-1.26922367427	False	1002	all
Rv0944	-1.63405851301	False	477	all
Rv2181	-1.54654203845	False	1284	all
Rv1707	-2.08169067114	False	1461	all
Rv2446c	-1.11993282552	False	372	all
Rv1357c	-1.6959433286	True	924	middle_50_percentile
Rv1357c	-1.6959433286	True	924	all
Rv1708	-1.25224773874	False	957	middle_50_percentile
Rv1708	-1.25224773874	False	957	all
Rv1733c	-1.42168027912	False	633	middle_50_percentile
Rv1733c	-1.42168027912	False	633	all
Rv2676c	-1.51356321619	False	696	middle_50_percentile
Rv2676c	-1.51356321619	False	696	all
Rv3296	-1.68690077876	False	4542	all
Rv0691A	-0.771836310158	True	189	all
Rv2118c	-1.5300669285	False	843	middle_50_percentile
Rv2118c	-1.5300669285	False	843	all
Rv0155	-1.25217877705	False	1101	middle_50_percentile
Rv0155	-1.25217877705	False	1101	all
Rv2616	-1.67142524004	False	501	all
Rv2503c	-1.53009594925	False	657	middle_50_percentile
Rv2503c	-1.53009594925	False	657	all
Rv2504c	-1.53402915392	False	747	middle_50_percentile
Rv2504c	-1.53402915392	False	747	all
Rv0179c	-1.70880098289	False	1110	middle_50_percentile
Rv0179c	-1.70880098289	False	1110	all
Rv3635	-1.8716501315	False	1776	all
Rv1936	-1.30059138275	False	1110	middle_50_percentile
Rv1936	-1.30059138275	False	1110	all
Rv3630	-1.63667373602	False	1296	all
Rv2835c	-1.57580026353	False	912	middle_50_percentile
Rv2835c	-1.57580026353	False	912	all
Rv3632	-0.792913864593	False	345	all
Rv3633	-1.46484276438	False	876	middle_50_percentile
Rv3633	-1.46484276438	False	876	all
Rv0566c	-1.18847935439	False	492	all
Rv3405c	-1.2805705492	False	567	middle_50_percentile
Rv3405c	-1.2805705492	False	567	all
Rv2203	-1.64873298422	False	693	middle_50_percentile
Rv2203	-1.64873298422	False	693	all
Rv0830	-1.60862993648	False	906	middle_50_percentile
Rv0830	-1.60862993648	False	906	all
Rvnt27	-0.750831625401	False	71	all
Rv0914c	-2.16962113305	False	1239	middle_50_percentile
Rv0914c	-2.16962113305	False	1239	all
Rv0364	-1.06710580139	False	684	middle_50_percentile
Rv0364	-1.06710580139	False	684	all
Rv0839	-1.52640002732	False	813	middle_50_percentile
Rv0839	-1.52640002732	False	813	all
Rv3907c	-2.19307475668	False	1443	all
Rv0663	-0.362850537566	False	2364	all
Rv3299c	-2.36547710403	False	2913	all
Rv0969	-1.8914004181	False	2313	all
Rv0319	-1.50557187723	False	669	middle_50_percentile
Rv0319	-1.50557187723	False	669	all
Rv2092c	-2.37522905997	False	2721	all
Rv1184c	-1.43963566701	False	1080	middle_50_percentile
Rv1184c	-1.43963566701	False	1080	all
Rv2101	-2.00745595418	False	3042	all
Rv3602c	-1.4089716985	False	930	middle_50_percentile
Rv3602c	-1.4089716985	False	930	all
Rv2225	-1.42312791455	False	846	middle_50_percentile
Rv2225	-1.42312791455	False	846	all
Rv3270	-1.89068347015	False	2157	all
Rv3597c	-1.25231503817	False	339	all
Rv0908	-2.1655591808	False	2394	all
Rv1469	-2.10524946619	False	1974	all
Rv1992c	-1.58353528467	False	2316	all
Rv3601c	-1.23534975574	False	420	all
Rv0107c	-2.4684714234	True	4899	all
Rv0425c	-2.42800246332	False	4620	all
Rv3743c	-1.88865133341	False	1983	all
Rv1012	-1.29117038929	False	294	all
Rv0061c	-1.40853862269	False	339	all
Rv3293	-1.5278892481	False	1485	all
Rv1234	-1.08147996858	False	528	all
Rv0411c	-1.11981256127	True	987	middle_50_percentile
Rv0411c	-1.11981256127	True	987	all
Rv1525	-1.63832678142	True	786	middle_50_percentile
Rv1525	-1.63832678142	True	786	all
Rv3265c	-0.782365788871	False	906	middle_50_percentile
Rv3265c	-0.782365788871	False	906	all
Rv2914c	-1.83617445228	False	1758	all
Rv2381c	-1.64200421525	True	3015	all
Rv2378c	-1.86349430239	True	1296	all
Rv2379c	-1.99970698702	True	4386	all
Rv2384	-1.99235249163	True	1698	all
Rv1000c	-1.26920901197	False	618	middle_50_percentile
Rv1000c	-1.26920901197	False	618	all
Rv2382c	-1.45903879308	True	1335	all
Rv2383c	-2.18191201779	True	4245	all
Rv1345	-1.80665471689	False	1566	all
Rv3099c	-2.08241247203	False	852	middle_50_percentile
Rv3099c	-2.08241247203	False	852	all
Rv0886	-1.72200990519	False	1728	all
Rv1346	-1.52178649449	False	1161	middle_50_percentile
Rv1346	-1.52178649449	False	1161	all
Rv0931c	-2.15546995812	False	1995	all
Rv2686c	-1.26921386711	False	759	middle_50_percentile
Rv2686c	-1.26921386711	False	759	all
Rv1746	-1.80077134957	False	1431	all
Rv1706A	-0.792913864593	False	168	all
Rv3060c	-1.65449759809	False	1473	all
Rv3395A	-1.26921386711	True	627	middle_50_percentile
Rv3395A	-1.26921386711	True	627	all
Rv0501	-1.69896193423	False	1131	middle_50_percentile
Rv0501	-1.69896193423	False	1131	all
Rv1463	0.109680484817	False	801	middle_50_percentile
Rv1463	0.109680484817	False	801	all
Rv3634c	-1.6413898517	False	945	middle_50_percentile
Rv3634c	-1.6413898517	False	945	all
Rv0573c	-1.7648547203	False	1392	all
Rv1330c	-1.97302130622	False	1347	all
Rv3196A	-0.792913864593	False	201	all
Rv2637	-1.60166068622	False	657	middle_50_percentile
Rv2637	-1.60166068622	False	657	all
Rv2003c	-1.91107496736	False	858	middle_50_percentile
Rv2003c	-1.91107496736	False	858	all
Rv2705c	-1.55481535251	False	390	all
Rv0858c	0.301373195157	False	1194	middle_50_percentile
Rv0858c	0.301373195157	False	1194	all
Rv2773c	-1.54654206296	False	738	middle_50_percentile
Rv2773c	-1.54654206296	False	738	all
Rv1202	-1.05278114404	False	1065	middle_50_percentile
Rv1202	-1.05278114404	False	1065	all
Rv1201c	-1.21025231636	False	954	middle_50_percentile
Rv1201c	-1.21025231636	False	954	all
Rv2726c	-1.55067861993	False	870	middle_50_percentile
Rv2726c	-1.55067861993	False	870	all
Rv3258c	-1.72213786592	False	492	all
Rv0052	-1.86904747101	False	564	middle_50_percentile
Rv0052	-1.86904747101	False	564	all
Rv1458c	-1.06167871625	False	942	middle_50_percentile
Rv1458c	-1.06167871625	False	942	all
Rv0057	-1.97062659498	False	522	all
Rv3412	-0.76132485907	False	411	all
Rv1312	-1.22962237006	False	444	all
Rv3903c	-2.21128778167	False	2541	all
Rv1598c	-1.05278132882	False	411	all
Rv1783	-1.99357704843	False	4176	all
Rv3447c	-2.15301426265	False	3711	all
Rv2239c	-1.04563772801	False	477	all
Rv3894c	-2.32421817486	False	4191	all
Rv0615	-1.40409477085	False	243	all
Rv0580c	-0.782365978665	False	492	all
Rv0044c	-1.17901102046	False	795	middle_50_percentile
Rv0044c	-1.17901102046	False	795	all
Rv0612	-1.05282162287	False	606	middle_50_percentile
Rv0612	-1.05282162287	False	606	all
Rv2711	-0.0532173827294	False	693	middle_50_percentile
Rv2711	-0.0532173827294	False	693	all
Rv1484	-1.66599738637	False	810	middle_50_percentile
Rv1484	-1.66599738637	False	810	all
Rv3439c	-1.41955717212	False	1404	all
Rv0098	-1.81232163901	True	552	middle_50_percentile
Rv0098	-1.81232163901	True	552	all
Rv0665	-1.28066620909	False	339	all
Rv0627	-0.792913430243	False	408	all
Rv0595c	-1.42312816691	False	393	all
Rv0661c	-1.65618117963	False	438	all
Rv0656c	-1.49749607772	False	384	all
Rv0065	-1.52590539732	False	402	all
Rv1280c	-2.01916071345	False	1776	all
Rv1282c	-1.71542133889	False	876	middle_50_percentile
Rv1282c	-1.71542133889	False	876	all
Rv1283c	-1.8126879501	False	978	middle_50_percentile
Rv1283c	-1.8126879501	False	978	all
Rv3686c	-0.588719870107	False	333	all
Rv0186A	-0.792913864593	False	162	all
Rv1864c	-1.11900527212	False	756	middle_50_percentile
Rv1864c	-1.11900527212	False	756	all
Rv3709c	-1.75402007996	False	1266	all
Rv1516c	-1.81158590662	True	1011	middle_50_percentile
Rv1516c	-1.81158590662	True	1011	all
Rv2111c	-0.682755230744	False	195	all
Rv3449	-0.381337338165	False	1368	all
Rv1403c	-1.61844299978	False	825	middle_50_percentile
Rv1403c	-1.61844299978	False	825	all
Rv1696	-1.95150256928	False	1764	all
Rv3883c	-2.01018240293	False	1341	all
Rv3886c	-2.25525277648	False	1653	all
Rv0291	-1.851158825	False	1386	all
Rv0630c	-2.20150428321	False	3285	all
Rv0631c	-1.62517692848	False	3294	all
Rv2737c	-1.87045827541	False	2373	all
Rv0003	-1.88720654768	False	1158	middle_50_percentile
Rv0003	-1.88720654768	False	1158	all
Rv3587c	-1.52191374681	False	795	middle_50_percentile
Rv3587c	-1.52191374681	False	795	all
Rv2303c	-1.98550083525	False	924	middle_50_percentile
Rv2303c	-1.98550083525	False	924	all
Rv3003c	-1.80362213115	False	1857	all
Rv2736c	2.21126614334	False	525	all
Rv0870c	-0.792913864593	False	390	all
Rv2688c	-1.46057358239	False	906	middle_50_percentile
Rv2688c	-1.46057358239	False	906	all
Rv0275c	-2.06487553059	False	726	middle_50_percentile
Rv0275c	-2.06487553059	False	726	all
Rv3715c	-0.0789408570522	False	612	middle_50_percentile
Rv3715c	-0.0789408570522	False	612	all
Rv1011	-0.987468445847	False	921	middle_50_percentile
Rv1011	-0.987468445847	False	921	all
Rv3581c	-1.32316695807	False	480	all
Rv3728	-2.22352524411	False	3198	all
Rv2569c	-1.6523986037	False	945	middle_50_percentile
Rv2569c	-1.6523986037	False	945	all
Rv1008	-0.958045051531	False	795	middle_50_percentile
Rv1008	-0.958045051531	False	795	all
Rv3729	-1.15798386085	False	2331	all
Rv2094c	-1.27489221072	False	252	all
Rv2093c	-1.91123047617	False	927	middle_50_percentile
Rv2093c	-1.91123047617	False	927	all
Rv1224	0.329931263628	False	396	all
Rv0765c	-1.74054983619	False	828	middle_50_percentile
Rv0765c	-1.74054983619	False	828	all
Rvnr02	-2.42045082373	False	3138	all
Rv3323c	-1.69332975965	False	666	middle_50_percentile
Rv3323c	-1.69332975965	False	666	all
Rv1919c	-0.792913864593	False	465	all
Rv1944c	-1.42312815151	False	591	middle_50_percentile
Rv1944c	-1.42312815151	False	591	all
Rv0050	-1.95087554639	False	2037	all
Rv3682	-1.01135897526	False	2433	all
Rv1329c	-1.72107604863	False	1995	all
Rv2836c	-2.07039352345	False	1320	all
Rv3396c	-0.736639995303	True	1578	all
Rv1281c	-1.87303038139	False	1839	all
Rv2419c	-1.38537407216	False	672	middle_50_percentile
Rv2419c	-1.38537407216	False	672	all
Rv1391	-1.67930614164	False	1257	middle_50_percentile
Rv1391	-1.67930614164	False	1257	all
Rv1208	-1.49708808173	False	975	middle_50_percentile
Rv1208	-1.49708808173	False	975	all
Rv0787A	-0.771836310158	False	240	all
Rv3056	-1.78858073474	False	1041	middle_50_percentile
Rv3056	-1.78858073474	False	1041	all
Rv2641	-1.08147996858	False	459	all
Rv1251c	-2.17806204308	False	3420	all
Rv1537	-1.63647444963	True	1392	all
Rv0339c	-2.1613899852	False	2499	all
Rv3896c	-1.91899938697	False	909	middle_50_percentile
Rv3896c	-1.91899938697	False	909	all
Rv1080c	-1.07428667316	False	495	all
Rv0577	-1.7855618713	False	786	middle_50_percentile
Rv0577	-1.7855618713	False	786	all
Rv3806c	-2.20968226318	True	909	middle_50_percentile
Rv3806c	-2.20968226318	True	909	all
Rv0456B	-1.08147996858	False	174	all
Rv3917c	-2.01042778076	False	1035	middle_50_percentile
Rv3917c	-2.01042778076	False	1035	all
Rv0262c	-0.774491801371	False	546	middle_50_percentile
Rv0262c	-0.774491801371	False	546	all
Rv0239	-1.7253289972	False	234	all
Rv3399	-1.7825739268	True	1047	middle_50_percentile
Rv3399	-1.7825739268	True	1047	all
Rv0581	-1.43264862864	False	216	all
Rv2550c	-1.42788445871	False	246	all
Rv2862A	-1.08147996858	False	249	all
Rv2830c	-0.792913864593	False	216	all
Rv2369c	-0.899778281988	True	303	all
Rv2333c	-1.14960601818	False	1614	all
Rv3446c	-1.01672589667	False	1215	middle_50_percentile
Rv3446c	-1.01672589667	False	1215	all
Rv0992c	-1.39472359038	False	594	middle_50_percentile
Rv0992c	-1.39472359038	False	594	all
Rv0789c	-0.792913850072	False	600	middle_50_percentile
Rv0789c	-0.792913850072	False	600	all
Rv2038c	-1.72010420378	True	1074	middle_50_percentile
Rv2038c	-1.72010420378	True	1074	all
Rv2727c	-1.86069847769	False	945	middle_50_percentile
Rv2727c	-1.86069847769	False	945	all
Rv2120c	-1.08147983433	False	483	all
Rv1218c	-0.541782917794	False	936	middle_50_percentile
Rv1218c	-0.541782917794	False	936	all
Rv0360c	-1.60475531236	False	438	all
Rv0690c	-1.34266202913	True	1050	middle_50_percentile
Rv0690c	-1.34266202913	True	1050	all
Rv1710	-1.5266730731	False	696	middle_50_percentile
Rv1710	-1.5266730731	False	696	all
Rv1709	-1.92324223345	False	837	middle_50_percentile
Rv1709	-1.92324223345	False	837	all
Rv1830	-2.16241504225	False	678	middle_50_percentile
Rv1830	-2.16241504225	False	678	all
Rv0993	-1.63406548041	False	921	middle_50_percentile
Rv0993	-1.63406548041	False	921	all
Rv2534c	-1.38514387386	False	564	middle_50_percentile
Rv2534c	-1.38514387386	False	564	all
Rv1732c	-1.42788413779	False	549	middle_50_percentile
Rv1732c	-1.42788413779	False	549	all
Rv0600c	-1.28057052229	False	507	all
Rv0497	-1.64871979614	False	933	middle_50_percentile
Rv0497	-1.64871979614	False	933	all
Rv2250c	-1.34338210496	False	570	middle_50_percentile
Rv2250c	-1.34338210496	False	570	all
Rv2391	-1.90099515153	True	1692	all
Rv1005c	-1.8960633953	False	1377	all
Rv3087	-1.69576070493	False	1419	all
Rv3085	-1.46880820377	False	831	middle_50_percentile
Rv3085	-1.46880820377	False	831	all
Rv3742c	-1.27489220707	False	396	all
Rv3081	-1.38058567233	False	1239	middle_50_percentile
Rv3081	-1.38058567233	False	1239	all
Rv0620	-1.27513408454	False	1092	middle_50_percentile
Rv0620	-1.27513408454	False	1092	all
Rv2288	-1.36649702479	False	378	all
Rv1259	-1.86899154975	False	900	middle_50_percentile
Rv1259	-1.86899154975	False	900	all
Rv0322	-1.86821986198	False	1332	all
Rv2283	-0.782403659697	True	195	all
Rv2280	-0.86935239197	False	1380	all
Rv1173	-2.2136259597	False	2571	all
Rv2069	-1.24664733093	False	558	middle_50_percentile
Rv2069	-1.24664733093	False	558	all
Rv0522	-1.92147028714	False	1305	all
Rv2285	-2.04692591599	False	1338	all
Rv1957	-1.03277485551	False	546	middle_50_percentile
Rv1957	-1.03277485551	False	546	all
Rv2710	-1.72200738577	False	972	middle_50_percentile
Rv2710	-1.72200738577	False	972	all
Rv1297	-1.81570692715	False	1809	all
Rv2166c	-1.37559816445	False	432	all
Rv2184c	-1.42699013646	False	1140	middle_50_percentile
Rv2184c	-1.42699013646	False	1140	all
Rv2759c	-0.792913864593	False	396	all
Rv0315	0.330779953835	False	885	middle_50_percentile
Rv0315	0.330779953835	False	885	all
Rv1634	-1.66142062019	False	1416	all
Rv2872	-1.03850653986	False	444	all
Rv2574	-1.08147995849	True	504	all
Rv2575	-1.90835986733	True	882	middle_50_percentile
Rv2575	-1.90835986733	True	882	all
Rv2577	-2.07255896195	True	1590	all
Rv2570	-1.72850975811	False	390	all
Rv2625c	-1.90263221094	False	1182	middle_50_percentile
Rv2625c	-1.90263221094	False	1182	all
Rv1438	-0.364704374948	False	786	middle_50_percentile
Rv1438	-0.364704374948	False	786	all
Rv2573	-0.968146535234	True	741	middle_50_percentile
Rv2573	-0.968146535234	True	741	all
Rv1377c	-1.43264897692	True	639	middle_50_percentile
Rv1377c	-1.43264897692	True	639	all
Rv2602	-1.699127721	True	441	all
Rv1085c	-1.27489221072	False	729	middle_50_percentile
Rv1085c	-1.27489221072	False	729	all
Rv3223c	-0.782365978665	False	651	middle_50_percentile
Rv3223c	-0.782365978665	False	651	all
Rv3657c	-1.04418096229	False	576	middle_50_percentile
Rv3657c	-1.04418096229	False	576	all
Rv2375	-1.28057055433	True	318	all
Rv1932	-1.72308115693	False	498	all
Rv3315c	-1.08147996858	False	402	all
Rv2597	-1.49015267959	True	621	middle_50_percentile
Rv2597	-1.49015267959	True	621	all
Rv1130	-1.57651947717	False	1581	all
Rv1226c	-1.73171783516	False	1464	all
Rv3205c	-1.53416070649	False	879	middle_50_percentile
Rv3205c	-1.53416070649	False	879	all
Rv3308	-2.12148106979	False	1605	all
Rv2908c	-1.08147996858	False	243	all
Rv3257c	-0.574511149096	False	1398	all
Rv2289	-1.60524352889	False	783	middle_50_percentile
Rv2289	-1.60524352889	False	783	all
Rv2598	-1.69654414194	True	495	all
Rv2599	-1.24664760002	True	432	all
Rv1481	-1.71119716136	False	1008	middle_50_percentile
Rv1481	-1.71119716136	False	1008	all
Rv1480	-0.932538684604	False	954	middle_50_percentile
