rv	tajimas_d	bgc_related
Rv1308	-1.80967394135	False
Rv1908c	-1.97583367132	False
Rv2952	-0.74074902099	True
Rv2953	-1.86625389069	True
Rv3010c	-1.54867789493	False
Rv1310	-1.56343873778	False
Rv1849	-0.981742877679	False
Rv1850	-1.5155105063	False
Rv1848	-1.10880791571	False
Rv2388c	-1.54240540647	True
Rv1852	-1.3288324864	False
Rv0524	-2.05649799487	False
Rv0512	-0.295267746061	False
Rv2993c	-1.43264897719	False
Rv0509	-1.87457661265	False
Rv1883c	-1.54665323175	False
Rv0511	-1.81695646254	False
Rv2678c	-1.13082187736	False
Rv1485	-1.69257594584	False
Rv3837c	-1.0107977758	True
Rv2677c	-1.90411430863	False
Rv2033c	-1.61858318601	True
Rv3591c	-1.48959673966	False
Rv2435c	-1.74198846958	False
Rv2881c	-0.629685826937	False
Rv3899c	-2.11452307983	False
Rv1176c	-1.40887564037	False
Rv1073	-1.72862191193	False
Rv0338c	-1.6139221427	False
Rv2533c	-1.63046345541	False
Rv2219A	-1.16855135145	False
Rv0472c	-0.088581574868	False
Rv0314c	-1.38446274798	False
Rv3871	-1.47758615379	False
Rv0960	-1.08147995865	False
Rv2841c	-0.848199249887	False
Rv1902c	-2.13392033821	False
Rv3551	-1.60112181216	False
Rv3553	-1.55074726003	False
Rv3552	-1.39937139456	False
Rv2464c	-1.61976719545	False
Rv3825c	-2.32511168794	True
Rv1180	-1.62679818215	False
Rv2946c	-2.50672495597	True
Rv0405	-2.23207311807	True
Rv2906c	-1.37572982651	False
Rv1181	-1.85567248396	False
Rv3181c	-1.63783296997	False
Rv1662	-2.34298030041	True
Rv1664	-2.17418930157	True
Rv1457c	-1.26922367427	False
Rv0327c	-2.08760833578	False
Rv0551c	-1.81570717208	False
Rv2590	-2.30664969938	True
Rv0214	-2.0011963412	False
Rv0166	-1.40628186272	False
Rv1206	-1.37896585601	False
Rv0119	-2.18196222143	False
Rv1750c	-1.87291919198	False
Rv0270	-1.28726572056	False
Rv3561	-1.92791628629	False
Rv2960c	-1.25245422866	True
Rv1295	-1.39627969178	False
Rv0486	-1.19624991907	False
Rv1170	-1.83574767269	False
Rv2130c	-1.09099066368	False
Rv0819	-1.38989985351	False
Rv0198c	-2.14617719561	False
Rv2481c	-1.20146603005	False
Rv1119c	-1.08147996858	False
Rv3902c	-1.53838429888	False
Rv3566A	-1.42788445871	False
Rv0862c	-1.49019369095	False
Rv1210	-1.27489218011	False
Rv2828A	-0.365920401432	False
Rv2448c	-1.85896364806	False
Rv1644	-1.72601293924	False
Rv1140	-1.7352252214	False
Rv2551c	-0.510194391021	False
Rv1262c	-1.63046351107	False
Rv3143	-0.792913864593	False
Rv2152c	-0.965699830996	False
Rv2624c	-1.6490351655	False
Rv2493	-1.52600887283	False
Rv2530A	-1.08147996858	False
Rv1982A	-1.26922367427	False
Rv2104c	-0.988787089256	False
Rv1740	-0.68806013082	False
Rv2467	-2.10889960656	False
Rv0748	-1.87193123366	False
Rv3291c	-1.25239207917	False
Rv1374c	-1.53699059219	True
Rv3857c	-1.08156415764	False
Rv1151c	-1.41360735008	False
Rv3618	-0.328526583354	False
Rv3656c	-1.25223075795	False
Rv1120c	-0.974885020906	False
Rv0356c	-1.40301811008	False
Rv2055c	-0.792913864593	True
Rv0055	-0.76132485907	False
Rv1265	-1.40414411686	False
Rv0494	-1.49298325142	False
Rv0762c	-1.5506787047	False
Rv2277c	-1.07042886443	True
Rv2517c	-1.07428666815	False
Rv1276c	-1.27489155763	False
Rv2362c	-1.42808649372	True
Rv2973c	-2.01470075443	False
Rv3373	-1.95867567593	False
Rv3516	-1.72231686542	False
Rv2243	-1.53008692964	False
Rv2486	-1.64506113078	False
Rv2679	-1.49689150137	False
Rv2831	-0.586805145073	False
Rv3039c	-1.43261121446	False
Rv1142c	-1.90860913503	False
Rv1141c	-1.65607023084	False
Rv1472	-2.00706859156	False
Rv1935c	-1.6509173965	False
Rv3090	-1.59035983299	False
Rv3091	-1.9165054275	False
Rv1907c	-1.86632840832	False
Rv3095	-1.40890866479	False
Rv3096	-1.72207027519	False
Rv0429c	-1.71217976805	False
Rv2861c	-1.24091041347	False
Rv0734	-0.32944681198	False
Rv2413c	-1.97433126894	False
Rv2939	-1.8752733357	True
Rv1528c	-1.28057055433	True
Rv3170	-1.74106089272	False
Rv3781	-1.54654920743	False
Rv3824c	-1.91033703088	True
Rv1182	-1.48226835494	False
Rv3820c	-0.962642837873	True
Rv2730	-1.28057055433	False
Rv3283	-0.940726873817	False
Rv0629c	-1.26053335959	False
Rv2291	-1.77663392894	False
Rv2541	-1.08181734097	False
Rv2127	-1.07810771297	False
Rv2542	-1.44919435935	False
Rv1941	-1.8066495035	False
Rv1947	-0.780121165605	False
Rv0236c	-1.3842694327	False
Rv2169c	-1.0528421354	False
Rv2673	-1.70894963133	False
Rv3805c	-1.29155452291	True
Rv0557	-1.21649247958	False
Rv1017c	-1.26354533066	False
Rv1811	-1.40286128739	False
Rv0362	-2.11594088357	False
Rv3718c	-0.750831625401	False
Rv1728c	-1.48144884547	False
Rv1186c	-1.27040306749	False
Rv2587c	-2.19581282269	True
Rv1440	-0.792913864593	False
Rv2586c	-2.02489843911	True
Rv2765	-1.78664905085	False
Rv1477	-1.50149936685	False
Rv3221A	-1.25791602283	False
Rv1985c	-1.18325623613	False
Rv1490	-1.5186402402	False
Rv3002c	-1.07428667316	False
Rv1496	-1.40886736164	False
Rv1261c	-1.18201006296	False
Rv2210c	-1.53827587621	False
Rv0942	-0.792978664784	False
Rv1820	-1.58727816248	False
Rv1499	-1.42312816691	False
Rv1559	-1.68903657344	False
Rv3001c	-1.26922367427	False
Rv0944	-1.63405851301	False
Rv2181	-1.54654203845	False
Rv1707	-2.08169067114	False
Rv2446c	-1.11993282552	False
Rv1357c	-1.6959433286	True
Rv1708	-1.25224773874	False
Rv1733c	-1.42168027912	False
Rv2676c	-1.51356321619	False
Rv3296	-1.68690077876	False
Rv0691A	-0.771836310158	True
Rv2118c	-1.5300669285	False
Rv0155	-1.25217877705	False
Rv2616	-1.67142524004	False
Rv2503c	-1.53009594925	False
Rv2504c	-1.53402915392	False
Rv0179c	-1.70880098289	False
Rv3635	-1.8716501315	False
Rv1936	-1.30059138275	False
Rv3630	-1.63667373602	False
Rv2835c	-1.57580026353	False
Rv3632	-0.792913864593	False
Rv3633	-1.46484276438	False
Rv0566c	-1.18847935439	False
Rv3405c	-1.2805705492	False
Rv2203	-1.64873298422	False
Rv0830	-1.60862993648	False
Rvnt27	-0.750831625401	False
Rv0914c	-2.16962113305	False
Rv0364	-1.06710580139	False
Rv0839	-1.52640002732	False
Rv3907c	-2.19307475668	False
Rv0663	-0.362850537566	False
Rv3299c	-2.36547710403	False
Rv0969	-1.8914004181	False
Rv0319	-1.50557187723	False
Rv2092c	-2.37522905997	False
Rv1184c	-1.43963566701	False
Rv2101	-2.00745595418	False
Rv3602c	-1.4089716985	False
Rv2225	-1.42312791455	False
Rv3270	-1.89068347015	False
Rv3597c	-1.25231503817	False
Rv0908	-2.1655591808	False
Rv1469	-2.10524946619	False
Rv1992c	-1.58353528467	False
Rv3601c	-1.23534975574	False
Rv0107c	-2.4684714234	True
Rv0425c	-2.42800246332	False
Rv3743c	-1.88865133341	False
Rv1012	-1.29117038929	False
Rv0061c	-1.40853862269	False
Rv3293	-1.5278892481	False
Rv1234	-1.08147996858	False
Rv0411c	-1.11981256127	True
Rv1525	-1.63832678142	True
Rv3265c	-0.782365788871	False
Rv2914c	-1.83617445228	False
Rv2381c	-1.64200421525	True
Rv2378c	-1.86349430239	True
Rv2379c	-1.99970698702	True
Rv2384	-1.99235249163	True
Rv1000c	-1.26920901197	False
Rv2382c	-1.45903879308	True
Rv2383c	-2.18191201779	True
Rv1345	-1.80665471689	False
Rv3099c	-2.08241247203	False
Rv0886	-1.72200990519	False
Rv1346	-1.52178649449	False
Rv0931c	-2.15546995812	False
Rv2686c	-1.26921386711	False
Rv1746	-1.80077134957	False
Rv1706A	-0.792913864593	False
Rv3060c	-1.65449759809	False
Rv3395A	-1.26921386711	True
Rv0501	-1.69896193423	False
Rv1463	0.109680484817	False
Rv3634c	-1.6413898517	False
Rv0573c	-1.7648547203	False
Rv1330c	-1.97302130622	False
Rv3196A	-0.792913864593	False
Rv2637	-1.60166068622	False
Rv2003c	-1.91107496736	False
Rv2705c	-1.55481535251	False
Rv0858c	0.301373195157	False
Rv2773c	-1.54654206296	False
Rv1202	-1.05278114404	False
Rv1201c	-1.21025231636	False
Rv2726c	-1.55067861993	False
Rv3258c	-1.72213786592	False
Rv0052	-1.86904747101	False
Rv1458c	-1.06167871625	False
Rv0057	-1.97062659498	False
Rv3412	-0.76132485907	False
Rv1312	-1.22962237006	False
Rv3903c	-2.21128778167	False
Rv1598c	-1.05278132882	False
Rv1783	-1.99357704843	False
Rv3447c	-2.15301426265	False
Rv2239c	-1.04563772801	False
Rv3894c	-2.32421817486	False
Rv0615	-1.40409477085	False
Rv0580c	-0.782365978665	False
Rv0044c	-1.17901102046	False
Rv0612	-1.05282162287	False
Rv2711	-0.0532173827294	False
Rv1484	-1.66599738637	False
Rv3439c	-1.41955717212	False
Rv0098	-1.81232163901	True
Rv0665	-1.28066620909	False
Rv0627	-0.792913430243	False
Rv0595c	-1.42312816691	False
Rv0661c	-1.65618117963	False
Rv0656c	-1.49749607772	False
Rv0065	-1.52590539732	False
Rv1280c	-2.01916071345	False
Rv1282c	-1.71542133889	False
Rv1283c	-1.8126879501	False
Rv3686c	-0.588719870107	False
Rv0186A	-0.792913864593	False
Rv1864c	-1.11900527212	False
Rv3709c	-1.75402007996	False
Rv1516c	-1.81158590662	True
Rv2111c	-0.682755230744	False
Rv3449	-0.381337338165	False
Rv1403c	-1.61844299978	False
Rv1696	-1.95150256928	False
Rv3883c	-2.01018240293	False
Rv3886c	-2.25525277648	False
Rv0291	-1.851158825	False
Rv0630c	-2.20150428321	False
Rv0631c	-1.62517692848	False
Rv2737c	-1.87045827541	False
Rv0003	-1.88720654768	False
Rv3587c	-1.52191374681	False
Rv2303c	-1.98550083525	False
Rv3003c	-1.80362213115	False
Rv2736c	2.21126614334	False
Rv0870c	-0.792913864593	False
Rv2688c	-1.46057358239	False
Rv0275c	-2.06487553059	False
Rv3715c	-0.0789408570522	False
Rv1011	-0.987468445847	False
Rv3581c	-1.32316695807	False
Rv3728	-2.22352524411	False
Rv2569c	-1.6523986037	False
Rv1008	-0.958045051531	False
Rv3729	-1.15798386085	False
Rv2094c	-1.27489221072	False
Rv2093c	-1.91123047617	False
Rv1224	0.329931263628	False
Rv0765c	-1.74054983619	False
Rvnr02	-2.42045082373	False
Rv3323c	-1.69332975965	False
Rv1919c	-0.792913864593	False
Rv1944c	-1.42312815151	False
Rv0050	-1.95087554639	False
Rv3682	-1.01135897526	False
Rv1329c	-1.72107604863	False
Rv2836c	-2.07039352345	False
Rv3396c	-0.736639995303	True
Rv1281c	-1.87303038139	False
Rv2419c	-1.38537407216	False
Rv1391	-1.67930614164	False
Rv1208	-1.49708808173	False
Rv0787A	-0.771836310158	False
Rv3056	-1.78858073474	False
Rv2641	-1.08147996858	False
Rv1251c	-2.17806204308	False
Rv1537	-1.63647444963	True
Rv0339c	-2.1613899852	False
Rv3896c	-1.91899938697	False
Rv1080c	-1.07428667316	False
Rv0577	-1.7855618713	False
Rv3806c	-2.20968226318	True
Rv0456B	-1.08147996858	False
Rv3917c	-2.01042778076	False
Rv0262c	-0.774491801371	False
Rv0239	-1.7253289972	False
Rv3399	-1.7825739268	True
Rv0581	-1.43264862864	False
Rv2550c	-1.42788445871	False
Rv2862A	-1.08147996858	False
Rv2830c	-0.792913864593	False
Rv2369c	-0.899778281988	True
Rv2333c	-1.14960601818	False
Rv3446c	-1.01672589667	False
Rv0992c	-1.39472359038	False
Rv0789c	-0.792913850072	False
Rv2038c	-1.72010420378	True
Rv2727c	-1.86069847769	False
Rv2120c	-1.08147983433	False
Rv1218c	-0.541782917794	False
Rv0360c	-1.60475531236	False
Rv0690c	-1.34266202913	True
Rv1710	-1.5266730731	False
Rv1709	-1.92324223345	False
Rv1830	-2.16241504225	False
Rv0993	-1.63406548041	False
Rv2534c	-1.38514387386	False
Rv1732c	-1.42788413779	False
Rv0600c	-1.28057052229	False
Rv0497	-1.64871979614	False
Rv2250c	-1.34338210496	False
Rv2391	-1.90099515153	True
Rv1005c	-1.8960633953	False
Rv3087	-1.69576070493	False
Rv3085	-1.46880820377	False
Rv3742c	-1.27489220707	False
Rv3081	-1.38058567233	False
Rv0620	-1.27513408454	False
Rv2288	-1.36649702479	False
Rv1259	-1.86899154975	False
Rv0322	-1.86821986198	False
Rv2283	-0.782403659697	True
Rv2280	-0.86935239197	False
Rv1173	-2.2136259597	False
Rv2069	-1.24664733093	False
Rv0522	-1.92147028714	False
Rv2285	-2.04692591599	False
Rv1957	-1.03277485551	False
Rv2710	-1.72200738577	False
Rv1297	-1.81570692715	False
Rv2166c	-1.37559816445	False
Rv2184c	-1.42699013646	False
Rv2759c	-0.792913864593	False
Rv0315	0.330779953835	False
Rv1634	-1.66142062019	False
Rv2872	-1.03850653986	False
Rv2574	-1.08147995849	True
Rv2575	-1.90835986733	True
Rv2577	-2.07255896195	True
Rv2570	-1.72850975811	False
Rv2625c	-1.90263221094	False
Rv1438	-0.364704374948	False
Rv2573	-0.968146535234	True
Rv1377c	-1.43264897692	True
Rv2602	-1.699127721	True
Rv1085c	-1.27489221072	False
Rv3223c	-0.782365978665	False
Rv3657c	-1.04418096229	False
Rv2375	-1.28057055433	True
Rv1932	-1.72308115693	False
Rv3315c	-1.08147996858	False
Rv2597	-1.49015267959	True
Rv1130	-1.57651947717	False
Rv1226c	-1.73171783516	False
Rv3205c	-1.53416070649	False
Rv3308	-2.12148106979	False
Rv2908c	-1.08147996858	False
Rv3257c	-0.574511149096	False
Rv2289	-1.60524352889	False
Rv2598	-1.69654414194	True
Rv2599	-1.24664760002	True
Rv1481	-1.71119716136	False
Rv1480	-0.932538684604	False
Rv1207	-1.63782385367	False
Rv1487	-1.40890866479	False
Rv3608c	-1.48111299767	False
Rv1489	0.986797454927	False
Rv1488	-1.4066538155	False
Rv2401A	-1.07428620254	True
Rv1711	-1.07428667316	False
Rv2457c	-1.38068028245	False
Rv3043c	-0.96883097556	False
Rv1216c	-1.55481531304	False
Rv2200c	-1.07428667316	False
Rv0156	1.30682591428	False
Rv1716	-1.40768808522	False
Rv1719	-1.80957764049	False
Rv1718	-1.64140237562	False
Rv3704c	-2.2083352723	False
Rv2417c	-1.74197965508	False
Rv2937	-1.55481535251	True
Rv2119	-1.62676647288	False
Rv1685c	-1.54654206296	True
Rv2113	-1.84688280251	False
Rv0384c	-1.4251696386	False
Rv2117	-0.750831625401	False
Rv2114	-1.6267918407	False
Rv2626c	-1.55067870005	False
Rv2144c	-1.26921386711	False
Rv2622	-1.61214241831	False
Rv2133c	-1.74184551616	False
Rv1645c	-1.73186886249	True
Rv2629	-1.16008455238	False
Rv1132	-1.98297304008	False
Rv1134	-0.792987883778	False
Rv0842	-1.90351838156	False
Rv0843	-1.94202977722	False
Rv2483c	-1.37128742172	False
Rv0841	-1.39934670793	False
Rv1394c	-1.42753897536	False
Rv1256c	-1.25193275232	False
Rv0845	-0.935654818074	False
Rv0441c	-0.750831625401	False
Rv0136	-2.11937538579	False
Rv0371c	-1.80678085895	False
Rv2287	-1.53826501276	False
Rv3676	-0.23093899067	False
Rv3290c	-1.39469494271	False
Rv3918c	-1.71210258612	False
Rv3660c	-1.56154449572	False
Rv3773c	-0.93682117735	False
Rv1058	-1.53000977179	False
Rv2187	-1.72924643351	False
Rv1427c	-1.99219049146	False
Rv3089	-2.12919083284	False
Rv0099	-1.92142761563	True
Rv1550	-2.0148197878	False
Rv2750	-1.52592991253	False
Rv2751	-1.6340844971	False
Rv1302	-1.55481535251	False
Rv3365c	-1.29348888317	False
Rv1006	-1.64292275124	False
Rv0599c	-0.771836310158	False
Rv1003	-1.27489213138	False
Rv0981	-0.087814676295	False
Rv1336	-1.72621409411	False
Rv0982	-1.26073287446	False
Rv3712	-1.41849234348	False
Rv1611	-1.17931165967	False
Rv0523c	-1.08147996858	False
Rv0572c	-0.775433344801	False
Rv3473c	-1.28104956006	False
Rv3719	-1.82783839806	False
Rv1649	-1.08147996858	True
Rv1435c	-1.08164296107	False
Rv1118c	-1.72201881965	False
Rv2326c	-1.84468341714	False
Rv1984c	-1.43264897691	False
Rv2803	-1.3389178312	False
Rv0258c	-1.54654202301	False
Rv2859c	-1.27489220881	False
Rv2764c	-1.68587202212	False
Rv3792	-1.77301385644	True
Rv0684	-2.06458705197	True
Rv0120c	-1.48739341378	False
Rv3094c	-1.83556545896	False
Rv2754c	-1.08147994832	False
Rv0996	-1.50375271586	False
Rv0997	-1.26921386711	False
Rv0998	-1.64506154267	False
Rv0999	-1.44883437048	False
Rv2724c	0.385890894429	False
Rv2789c	-1.80363027728	False
Rv0443	-1.52593742819	False
Rv3139	-2.00345745491	False
Rv2456c	-1.88827215621	False
Rv2433c	2.189714936	False
Rv3038c	-1.8551861548	False
Rv3401	-2.07072779558	True
Rv3400	-1.43264850124	True
Rv3406	-0.983829773166	False
Rv3404c	-1.52593742819	True
Rv2971	-0.786542635094	False
Rv0948c	-0.173559364679	False
Rv0571c	-1.50493682924	False
Rv0668	-2.33489614583	False
Rv1695	-1.4183801023	False
Rv0229c	-2.01017074433	False
Rv0409	-1.80063191353	True
Rv0470c	-0.792913860106	False
Rv0199	-1.41716896851	False
Rv3895c	-2.24631989525	False
Rv0283	-2.01434374506	False
Rv3450c	-1.55055628558	False
Rv1782	-1.70884672313	False
Rv3469c	-1.72872807121	False
Rv0190	-1.37110519677	False
Rv0191	-0.773593320934	False
Rv0192	-2.05240750052	False
Rv0195	-1.44563843278	False
Rv0196	-1.54654190157	False
Rv0197	-2.14714355844	False
Rv0261c	-2.04697786132	False
Rv1737c	-1.97549833903	False
Rv2329c	-2.10127692477	False
Rv0664	-1.17987399681	False
Rv0959A	-1.08147996858	False
Rv0657c	0.136611751208	False
Rv0662c	-1.26930924748	False
Rv0596c	-0.771836310158	False
Rv0300	-0.792913864593	False
Rv2337c	-1.28541138809	False
Rv3437	-1.32669975488	False
Rv2257c	-1.70552523221	False
Rv0846c	-1.9009548776	False
Rv1340	-1.26356494313	False
Rv0121c	-1.07284941522	False
Rv0724	-2.17237393654	False
Rv0851c	-1.61202561203	False
Rv0142	-1.55090963351	False
Rv3577	-1.1798608643	False
Rv1032c	-1.99331502118	False
Rv1033c	-1.41838007977	False
Rv0064	-1.99010084718	False
Rv0060	-1.59044282904	False
Rv2466c	-1.22968121929	False
Rv0063	-2.13531043409	False
Rv0147	-1.89864175023	False
Rv0863	-1.08147996858	False
Rv0068	-1.8745766387	False
Rv0146	-2.03321388745	False
Rv3194c	-1.05273163421	False
Rv2701c	-1.84407981905	False
Rv0468	-1.26833656052	False
Rv1715	-1.74057772728	False
Rv0144	-1.58313097611	False
Rv3141	-0.609955193429	False
Rv3782	-0.927873012947	False
Rv3808c	-1.82695370311	True
Rv0101	-2.54396297288	True
Rv3548c	-1.50151046992	False
Rv3550	-1.64506113636	False
Rv0680c	-0.792913862011	False
Rv1288	-1.52565133004	False
Rv3515c	-0.764449077995	False
Rv3226c	-1.65607030152	False
Rv0263c	-1.61224455382	False
Rv0404	-1.56265147686	True
Rv1530	-1.85992344327	True
Rv2862c	0.9443085597	False
Rv2237A	-1.08147996858	False
Rv3628	-1.07428667316	False
Rv1098c	-1.5572272426	False
Rv0045c	-1.21584107744	False
Rv1212c	-1.84166561194	False
Rv1326c	-1.13942046658	False
Rv1213	-1.84125470291	False
Rv1327c	-2.07273212387	False
Rv0035	-1.70391719495	False
Rv0726c	-2.09671108619	False
Rv2869c	-0.895634326729	False
Rv3662c	-1.55421749368	False
Rv1328	-1.70573651574	False
Rv2397c	-1.71552424424	True
Rv3168	-1.53415355899	False
Rv3169	-1.87626699165	False
Rv0945	-1.06148954735	False
Rv2545	-0.771836310158	False
Rv2547	-1.46835302841	False
Rv3629c	-0.896714554113	False
Rv1713	-1.63046010493	False
Rv1721c	-0.782365978665	False
Rv1839c	-1.05278132882	False
Rv2009	-0.792978664784	False
Rv3360	-1.28057053462	False
Rv2526	-0.368805999658	False
Rv2374c	-0.926566892555	True
Rv0318c	-1.12264243651	False
Rv2385	-2.08244367175	True
Rv0464c	-0.792913862903	False
Rv1677	-1.21831472491	True
Rv2129c	-1.37818934453	False
Rv0505c	-1.82468442442	False
Rv3042c	-1.17443693167	False
Rv2568c	-1.25851992836	False
Rv2240c	-1.04560076955	False
Rv3213c	-1.28852839883	False
Rv2919c	-0.750831625401	True
Rv2308	0.414125436465	False
Rv2772c	-1.08147985056	False
Rv2344c	-1.69904397514	False
Rv0786c	-1.60068492336	False
Rv1311	-1.52596599265	False
Rv1828	-1.28057055238	False
Rv1825	-1.46192615635	False
Rv1824	-1.25791602283	False
Rv1823	-1.02545305539	False
Rv2224c	-1.94876662339	False
Rv1356c	-2.06988017282	False
Rv1353c	-0.835045525067	False
Rv2298	-1.58251550773	False
Rv2579	-1.46839219604	True
Rv1228a	-1.19042317184	False
Rv2295	-1.55067870774	False
Rv2294	-2.0985446191	False
Rv2297	-1.49318005628	False
Rv2296	-1.75383342832	False
Rv1922	-1.53228760699	False
Rv0879c	-1.07428626583	False
Rv1920	-1.16656607055	False
Rv2300c	-1.50536846736	False
Rv2911	-1.16873268619	False
Rv3330	-1.61475357862	False
Rv3734c	-2.20326664444	False
Rv3379c	-2.12900596948	False
Rv1630	-1.30932517743	False
Rv3234c	-1.3989604358	False
Rv2563	-1.67625204872	False
Rv2560	-1.6513511897	False
Rv2567	-2.23019147629	False
Rv2566	-1.94413551229	False
Rv2565	-1.86198685515	False
Rv1963c	-2.01241239765	False
Rv2785c	-1.05993735328	False
Rv3057c	-1.56674314492	False
Rv3182	-1.53838429888	False
Rv3183	-1.27573993433	False
Rv1969	-1.96834200957	False
Rv1971	-1.5956081561	False
Rv3485c	-1.86263669613	False
Rv1523	-1.978975874	True
Rv3188	-1.40662036576	False
Rv3189	-1.32455043356	False
Rv1219c	-1.71541562183	False
Rv0611c	-1.06725048749	False
Rv2522c	-1.48263624568	False
Rv1698	-1.40414387913	False
Rv0700	-1.08147996442	True
Rv2063	-0.782365872529	True
Rv2584c	-1.74651528908	True
Rv0718	-1.54242669425	False
Rv3687c	-1.01001923949	False
Rv1365c	-1.41364021765	True
Rv1508c	-1.26908324269	False
Rv1998c	-1.63788149499	False
Rv2613c	-1.01693908419	True
Rv1726	-2.00821287667	False
Rv3664c	-1.74195880453	False
Rv3663c	-1.92145168685	False
Rv1722	-1.55048826359	False
Rv1723	-1.90097123874	False
Rv3146	-1.54240541819	False
Rv3147	-1.33415753005	False
Rv3145	-0.792913864593	False
Rv3150	-1.7497117715	False
Rv1617	-2.14812298824	False
Rv3148	-1.68573838335	False
Rv3149	-1.42788443592	False
Rv3154	-1.45252254448	False
Rv3155	-0.792913864593	False
Rv3152	-1.07428667316	False
Rv3153	-1.52183650574	False
Rv3158	-2.10812850593	False
Rv3156	-1.90864046996	False
Rv3157	-1.98754344789	False
Rv3441c	-1.78869700478	False
Rv2432c	-1.51362036007	False
Rv3756c	-1.79762583574	False
Rv2638	-1.47138013854	False
Rv3757c	-1.2579159607	False
Rv3758c	-0.599325221823	False
Rv2635	-0.792913864593	False
Rv2845c	-1.63179224151	False
Rv2631	-1.91799948515	False
Rv2630	-1.80064234418	False
Rv3545c	-1.15971966586	False
Rv2266	-1.95436365142	True
Rv3737	-1.41425682086	False
Rv0852	-1.24671514811	False
Rv2276	-1.21964873835	True
Rv0857	-1.41361558332	False
Rv0856	-1.25227690434	False
Rv0859	-1.78862794165	False
Rv1512	-2.03339703534	True
Rv0500	-1.74412181705	False
Rv2307c	-0.367280564065	False
Rv2427c	-1.32212700843	False
Rv3465	0.41137969831	False
Rv0220	-1.76006720833	False
Rv3775	-1.76998786339	False
Rv1923	-1.99175276719	False
Rv2445c	-0.719461222502	False
Rv3487c	-0.950598013219	False
Rv1400c	-0.0764728896033	False
Rv3510c	-1.72886276138	False
Rv1900c	-2.12449329625	False
Rv3162c	-1.55067157181	False
Rv1497	-0.511136008338	False
Rv1426c	-1.74670822987	False
Rv2582	-1.44852998912	True
Rv2485c	-1.01326730621	False
Rv2463	-1.32049456769	False
Rv1076	-1.28913445298	False
Rv2045c	-2.03149375565	True
Rv0217c	-1.77294684223	False
Rv3745c	-1.07428667316	False
Rv2749	-1.04558794365	False
Rv1834	-1.53768182739	False
Rv2030c	-1.91922108518	True
Rv1211	-0.088581574868	False
Rv3766	-1.54675464168	False
Rv3768	-1.42562030168	False
Rv3769	-1.11343426347	False
Rv3262	-1.64506124739	False
Rv3301c	-1.40411966816	False
Rv0821c	-1.3993549368	False
Rv3261	-1.96583627057	False
Rv1442	-1.71770452647	False
Rv0299	-1.52590882337	False
Rv0298	0.965292105612	False
Rv2049c	-0.792913606397	True
Rv1217c	-0.395201443984	False
Rv3037c	-1.42702401618	False
Rv1916	-1.73202031376	False
Rv1915	-1.50368647122	False
Rv1455	-1.39002757534	False
Rv1100	-1.58004265969	False
Rv0458	-2.14070208414	False
Rv1745c	-0.581759423022	False
Rv3562	-1.89099991268	False
Rv3560c	-0.711130376913	False
Rv2927c	-1.03850655086	True
Rv3563	-0.104292342693	False
Rv3797	-1.70797434143	True
Rv3573c	-2.01017197046	False
Rv3761c	-1.91121267561	False
Rv1589	-1.64507423241	False
Rv0274	-1.6194928352	False
Rv0276	-1.73192928486	False
Rv2963	-1.61573234854	True
Rv2478c	-1.42339310102	False
Rv1570	-1.74230793014	False
Rv0247c	-1.53827587818	False
Rv1399c	-1.88116272223	False
Rv2720	-1.64506154952	False
Rv3210c	1.26285103736	False
Rv3549c	-1.19642512025	False
Rv0187	-1.73853538087	False
Rv3525c	-0.786754171837	False
Rv2581c	-1.0814799667	True
Rv0184	-1.36153392844	False
Rv0183	-1.78557751283	False
Rv0264c	-0.902196836592	False
Rv0655	-0.914435121011	False
Rv0188	-1.58716708667	False
Rv3339c	-1.28057053896	False
Rv0066c	-2.03997821888	False
Rv1117	-1.27489221072	False
Rv2767c	-1.28076755845	False
Rv0674	-1.53004191608	False
Rv2116	-1.43264889356	False
Rv3810	-1.257876571	True
Rv2449c	-2.03541963621	False
Rv1489A	-0.792913864593	False
Rv1641	-1.71212257445	False
Rv2839c	-2.0461741658	False
Rv0460	-1.27489221072	False
Rv1604	-1.7712137747	False
Rv2639c	-1.0742866542	False
Rv0451c	-1.06710580139	False
Rv0677c	-0.792913864593	False
Rv0506	-1.06710579857	False
Rv2198c	-0.996114986321	False
Rv3870	-2.2318248478	False
Rv0403c	-1.5261447261	True
Rv2307B	-1.55481534095	False
Rv1071c	-1.63408450475	False
Rv1407	-2.03346314385	False
Rv0071	-0.792904562249	False
Rv0075	-1.66474324791	False
Rv0074	-1.18006417531	False
Rv0079	-0.497931182497	False
Rv0078	-1.50953373838	False
Rv2969c	-1.69254167775	False
Rv2425c	-1.64507400394	False
Rv2059	-1.03382472142	True
Rv1348	-2.06045741473	False
Rv3151	-1.95599365317	False
Rv1349	-1.87065850427	False
Rv2856	-1.74184557242	False
Rv2532c	-0.771836202324	False
Rv0758	-2.43280654119	False
Rv0898c	-1.28057055433	False
Rv2753c	-1.54241256082	False
Rv3677c	-1.53417499542	False
Rv0767c	-1.38980506147	False
Rv0820	-1.60849040736	False
Rv1607	-1.25788660136	False
Rv3212	-0.666075932551	False
Rv1122	-1.6342750893	False
Rv1844c	-1.96104952345	False
Rv3218	-1.5218648153	False
Rv1451	-1.43382385118	False
Rv0416	-0.974885020906	True
